from,to,cost
14,24,1574.070813650326
14,16,616.9448626586645
14,15,215.03941437926034
14,14,0.0
14,21,2236.6554900489728
14,17,3354.21272741346
14,20,2175.0155721197
14,19,3011.171497650243
14,23,3457.104109469635
14,22,2956.2761207649946
15,24,1377.628450529842
15,15,0.0
15,16,459.93414770668625
15,18,1409.1222800641206
15,23,3246.9165411811123
15,21,2157.014902091015
15,17,3418.477799226315
15,22,2751.122379306778
15,20,2161.9025414384605
15,19,3025.7696514796494
16,24,984.3492598508548
16,16,0.0
16,23,3074.7431380903536
16,22,2627.2899264898388
16,18,1849.359993040393
16,20,2535.7195749877474
16,21,2435.247265770198
17,21,2180.1942057201304
17,23,4975.170135370611
17,20,1565.3596234272316
17,17,0.0
17,19,836.6477262615552
17,24,4497.767838540807
17,18,2478.9144234309288
18,18,0.0
18,24,2782.2758734817703
18,21,2292.452199449056
18,23,4360.717554482888
18,20,1861.8964007459415
18,19,2422.6673620487477
18,22,3808.0039430529673
19,21,1407.4930609080498
19,19,0.0
19,20,912.4087038202326
19,24,3928.430489341934
19,23,4173.521346269802
19,22,3635.0262071164107
20,21,692.490856686257
20,20,0.0
20,23,3464.1109999051464
20,24,3016.4867163850517
20,22,2901.3747427952203
21,21,0.0
21,22,2246.0079076440725
21,23,2799.19913408274
21,24,2690.599707297637
22,24,2000.315147281317
22,23,573.0518402731539
22,22,0.0
23,24,2329.0800414085857
23,23,0.0
24,24,0.0
