from,to,cost
39,14,2790.709823192283
39,64,2425.123134273381
39,57,2420.575454225855
39,24,3430.386645042309
39,19,1555.1747529108743
39,41,1139.2163508614808
39,17,2221.124764314373
39,43,1579.7569177233236
39,48,1054.0356723499617
39,63,635.8370711426411
39,47,2064.9453496753727
39,65,1864.650728353792
39,49,1317.4984600425494
39,44,1537.6796811003423
39,52,2542.0317077667105
56,0,0.0
56,16,663.7229954615013
56,17,1106.770638375959
56,47,873.8514688366882
56,57,1414.7821076717673
56,58,1412.2562848076182
56,50,260.4170259541665
56,46,1024.553552055391
56,49,720.9293599497472
56,15,630.7190382686526
56,40,1307.5291273761266
56,25,1899.192580007876
56,44,607.7832349698881
56,42,734.7150533073265
56,67,1558.185119448184
56,14,1582.3819380736873
56,22,1677.6592581180623
56,56,0.0
56,21,1548.5076952332827
56,52,2992.7235595029892
56,43,796.4942309174664
56,63,1750.3039152591919
56,45,726.76075567339
56,64,1216.6444077451122
56,20,2381.271766271639
56,66,1788.0707410959308
56,51,1708.5059047020952
56,41,1199.6631291005533
56,48,1431.7834365921005
56,62,1901.16342096077
56,61,1917.8893117407779
56,19,992.2341916192877
56,23,2830.7238451303924
56,59,1857.8109638010678
10,0,0.0
10,14,1754.8089388538451
3,0,0.0
3,47,3786.897037132204
4,0,0.0
4,52,5073.2521659054
57,0,0.0
57,58,570.4773962211929
57,15,1014.3914331883392
57,46,720.9305640941382
57,25,570.7686002809893
57,16,829.4791333591343
57,59,2503.9563056234792
57,14,1140.154089131752
57,57,0.0
57,67,855.6965743156859
57,49,1132.0524288659524
57,44,888.7767596887477
57,47,1244.1241660794872
57,50,1256.120227932572
57,40,1345.1426375513881
57,43,857.3689794143364
57,45,689.5237553197311
57,64,1030.526718263091
57,17,413.68241443963586
57,22,2505.6640027276408
57,42,1270.5763545699456
57,52,3024.4857733841304
57,65,3941.0640308336533
57,21,2710.8699891782626
57,66,1552.027422460844
57,19,2238.2706069294068
57,62,3077.9742687966836
57,41,2602.543692133021
57,51,3066.300981046987
57,23,2339.1930751815785
57,48,2846.524885232691
57,24,2747.5616783287705
57,20,3617.3046166547438
57,8,2575.5419981200794
58,0,0.0
58,67,290.7564043218741
58,23,2906.037400462472
58,16,749.586682334807
58,19,2016.6113185650772
58,14,570.6974101488038
58,47,890.3100767609816
58,25,1070.6776150986666
58,46,406.8545684778486
58,24,3317.784483076096
58,61,3237.7442074686787
58,41,2496.8440781612335
58,17,383.1433446834183
58,51,3120.574927937738
58,40,841.4800674289183
58,43,1167.723065371274
58,58,0.0
58,45,776.2614365979739
58,44,1086.783294684152
58,64,538.2633281093435
58,15,827.4168243262233
58,52,3543.2793068022124
58,49,1420.0648029245892
58,21,2893.995125158358
58,65,3871.3246227944983
58,20,3769.79443077363
58,59,2871.204511678203
58,42,1555.1396126071136
58,22,2816.3319639021047
58,66,2073.3564325273505
58,50,1352.0830854191856
58,48,2782.429319742246
58,62,3259.68539403083
58,18,4165.344792233041
59,0,0.0
59,18,2475.4802865881675
59,52,1430.5332736601445
59,61,991.5699887264134
59,22,330.50972477399347
59,24,2500.422325081461
59,21,1021.8836982734961
59,67,3122.4022688047494
59,63,1491.1339054745913
59,59,0.0
59,23,1958.016231903675
