35,35,0.0
35,43,606.0986828346348
35,51,308.937854729005
35,57,459.0353141973626
35,58,962.5549476302278
35,49,1887.8272577966939
35,16,469.9102942989834
35,56,713.8432103233264
35,24,2542.0132538806797
35,44,423.0650354086519
35,45,203.04493448825923
35,46,288.58928448539785
35,47,715.6318125346716
35,50,507.8266695164494
35,65,1012.953887707809
35,41,1206.2905540772601
35,66,2980.417353171557
35,34,2396.9570472486935
35,67,1522.519459517849
35,36,1515.2077074597223
35,31,1432.3653032662514
35,39,1862.51664156148
35,42,1658.2895979489974
35,25,3063.5447142754947
35,21,2726.825252940635
35,64,2120.482965969709
41,16,741.6952252513095
41,48,434.50760476650714
41,59,841.4800674284573
41,42,2054.179328530813
41,57,1307.5291273769878
41,18,968.7529736844177
41,44,1549.4220441842467
41,31,2631.285102487735
41,25,4039.2894757781282
41,41,0.0
41,58,1345.142637551184
41,56,500.202626596676
41,47,660.9080773295901
41,65,314.8760843404188
41,33,1659.6685965105328
41,43,1812.2163919106843
41,7,3114.5862030410076
41,45,1365.3725553742684
41,29,1755.160359954662
41,46,1090.285673079454
41,1,4515.739793463027
41,9,1858.981423129604
41,50,1710.128886352383
41,49,2376.947896983938
41,39,3067.250591185358
41,67,2631.9635366679663
47,48,532.9390862511052
47,59,406.85456847351776
47,57,1024.553552061125
47,16,421.26614038881974
47,29,1121.5077097115902
47,46,496.18862869066595
47,18,316.3168662267571
47,33,1182.4482711377602
47,34,2913.9316384397353
47,44,953.5279176680057
47,45,811.1727873553965
47,58,720.930564095227
47,65,368.2444692902109
47,56,274.6060653134008
47,47,0.0
47,67,1992.96486152297
47,49,2376.1912026789732
47,24,2918.5257922125206
47,42,2090.030753648203
47,31,2121.917592998282
47,43,1288.3660216461967
47,50,1164.922711493582
47,66,3464.5045493611474
47,39,2533.6775496853234
47,25,3378.41787703209
47,51,1000.1775556828123
47,36,2069.2529156783808
47,21,3399.8722184031735
48,16,360.6535722894285
48,44,1212.7757499437728
48,45,1007.938863399465
48,46,785.8003443546831
48,18,830.7324943176937
48,29,1451.8726118521029
48,48,0.0
48,56,259.02854844946876
48,33,1254.667842101305
48,43,1421.9281134418397
48,65,437.6880994618448
48,58,1244.1241660815722
48,59,890.3100767608421
48,25,3800.5620003168083
48,50,1333.122391922418
48,57,873.8514688418355
48,64,2554.2719673883325
48,51,988.4568044684312
48,66,3065.3858055689543
48,31,2224.261644003946
48,2,3587.9595105528015
48,67,2319.7921443267824
48,21,3199.587194953981
48,42,1693.7401625747063
48,55,3655.0441482935435
48,39,2666.6648476199057
48,49,2005.5613803281055
48,3,3786.8970371302303
48,24,3307.8230420118703
58,16,1014.3914331883392
58,65,1030.5267182729488
58,18,413.68241443963586
58,50,1132.0524288637314
58,43,1270.5763545616762
58,58,0.0
58,59,570.4773962211929
58,56,986.4972642952916
58,29,824.8060516252865
58,46,689.5237553226813
58,39,2345.974605632948
58,57,1414.7821076717673
58,44,857.3689794098102
58,33,1278.7631929293282
58,51,1256.1202279299064
58,66,3941.0640308336533
58,67,1552.027422450198
58,31,2012.3608960711254
58,45,888.7767596853427
58,42,2602.543692133739
58,34,2462.9252516952674
58,24,2339.1930751815785
58,49,2846.5248852317595
58,25,2747.56167832446
58,36,1717.6423021650398
16,16,0.0
16,18,616.9448626586645
16,34,2853.3381041781845
16,56,273.08710537175483
16,57,630.7190382686526
16,59,827.4168243262233
16,42,1671.2964587726508
16,45,647.4295363257448
16,46,443.1485353104245
16,49,1955.0592989444997
16,51,673.8664363336237
16,65,591.9312697937921
16,66,3044.369951996712
16,33,918.1146437108156
